model_name,domain,speaker,file,y_true,perturb,score_clean,score_pert,delta
single_torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_0.7,1.43614577,1.48261977,0.04647401
single_uaspeech,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_0.7,1.53148350,1.51344573,0.01803777
multi_uaspeech+torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_0.7,1.78832128,1.82354027,0.03521899
single_torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_1.3,1.43614577,1.51509524,0.07894947
single_uaspeech,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_1.3,1.53148350,1.57108685,0.03960335
multi_uaspeech+torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,gain_1.3,1.78832128,1.74400114,0.04432015
single_torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,noise_0.002,1.43614577,0.57820647,0.85793930
single_uaspeech,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,noise_0.002,1.53148350,2.49222529,0.96074179
multi_uaspeech+torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,noise_0.002,1.78832128,1.40171551,0.38660577
single_torgo,UASPEECH,M11,/Users/ashsanjay/.cache/kagglehub/datasets/aryashah2k/noise-reduced-uaspeech-dysarthria-dataset/versions/1/noisereduced-uaspeech/M11/M11_B1_UW62_M7.wav,1,noise_0.005,1.43614577,-0.03264712,1.46879288
